Platform,Segment,Type,Keyword,Country,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous URL inside,Previous URL,Current URL inside,Current URL,Previous date,Current date,Branded,Local,Navigational,Informational,Commercial,Transactional
Fortinet,Navigational + Non branded,Loss,fetch log in,US,,250,21,0.85,11,,,,7,,Lost,,https://help.fortinet.com/fa/cli-olh/6-0-2/Content/Document/1000_system/log-fetch+.htm?TocPath=system%7Clog-fetch%7C_____1,,,2025-01-18 4:55:59,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Fortinet,Navigational + Non branded,Loss,free paypal login,US,,4100,77,0.11,125,,,,9,,Lost,,https://www.fortinet.com/blog/threat-research/phish-free-paypal-phishing,,,2025-01-29 21:26:28,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
Fortinet,Navigational + Non branded,Loss,intune admin login,US,"People also ask, Sitelinks, Video preview",200,38,,15,5,-10,0,6,11,-5,,https://docs.fortinet.com/document/forticlient/7.4.0/intune-deployment-guide/574785/accessing-and-logging-in-to-the-intune-portal,,https://docs.fortinet.com/document/forticlient/7.4.0/intune-deployment-guide/574785/accessing-and-logging-in-to-the-intune-portal,2025-01-16 21:30:22,2025-07-29 4:02:15,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
Fortinet,Navigational + Non branded,Loss,ems sso,US,,1000,4,0.1,193,95,-98,0,3,5,-2,,https://community.fortinet.com/t5/Support-Forum/Configure-SSLVPN-to-use-SSO-using-EMS/td-p/254974,,https://docs.fortinet.com/document/forticlient/7.4.3/ems-administration-guide/60147/saml-sso-with-entra-id-as-idp,2025-01-24 22:24:58,2025-07-28 19:43:55,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Fortinet,Navigational + Non branded,Loss,prox y,US,,1000,78,1.03,96,9,-87,0,4,15,-11,,https://www.fortinet.com/resources/cyberglossary/proxy-server,,https://www.fortinet.com/resources/cyberglossary/proxy-server,2025-01-25 8:35:35,2025-07-24 18:40:30,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
Fortinet,Navigational + Non branded,Loss,intune login,US,,2400,10,0.08,134,55,-79,0,5,9,-4,,https://docs.fortinet.com/document/forticlient/7.4.0/intune-deployment-guide/574785/accessing-and-logging-in-to-the-intune-portal,,https://docs.fortinet.com/document/forticlient/7.4.0/intune-deployment-guide/574785/accessing-and-logging-in-to-the-intune-portal,2025-01-25 7:12:00,2025-07-12 14:55:58,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Fortinet,Navigational + Non branded,Loss,lat mini,US,"Sitelinks, Video preview",1200,38,1.99,10,0,-10,0,15,52,-37,,https://www.fortinet.com/support/product-downloads,,https://www.fortinet.com/support/product-downloads,2025-01-30 8:21:20,2025-07-29 3:05:11,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
Fortinet,Commercial + Branded,Gain,fortigate firewall,US,"Sitelinks, People also ask, Shopping, Thumbnail, Video preview, Top stories",1700,9,2.43,680,922,241,0,1,1,,,https://www.fortinet.com/products/next-generation-firewall,,https://www.fortinet.com/products/next-generation-firewall,2025-01-29 22:51:48,2025-07-26 14:03:40,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Gain,fortiswitch,US,"Sitelinks, People also ask, Knowledge panel, Video preview",1000,0,1.85,648,763,115,0,1,1,,,https://www.fortinet.com/products/ethernet-switches,,https://www.fortinet.com/products/ethernet-switches,2025-01-27 0:01:24,2025-07-23 6:57:19,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Gain,fortinet fortigate,US,"Sitelinks, People also ask, Shopping, Thumbnail, Video preview",700,40,2.91,476,570,94,0,1,1,,,https://www.fortinet.com/products/next-generation-firewall,,https://www.fortinet.com/products/next-generation-firewall,2025-01-24 15:11:41,2025-07-25 17:37:52,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Gain,fortinet switch,US,"Sitelinks, People also ask, Shopping, Thumbnail, Top stories, Discussions and forums, Video preview",500,2,1.38,65,157,92,0,1,1,,,https://www.fortinet.com/products/ethernet-switches,,https://www.fortinet.com/products/ethernet-switches,2025-01-26 12:33:19,2025-07-25 22:56:47,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Gain,forticasb,US,"People also ask, Discussions and forums, Video preview",50,1,3.6,3,56,54,0,2,1,1,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/FortiCASB.pdf,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/FortiCASB.pdf,2025-01-11 20:45:39,2025-07-28 20:33:51,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Gain,fortinet firewalls,US,"Sitelinks, People also ask, Shopping, Thumbnail, Video preview",400,20,2.94,172,195,23,0,1,1,,,https://www.fortinet.com/products/next-generation-firewall,,https://www.fortinet.com/products/next-generation-firewall,2025-01-15 16:53:36,2025-07-21 18:27:22,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Gain,fortigate 60g,US,"Sitelinks, Video preview, Shopping, Thumbnail",100,0,1.83,29,49,21,0,2,1,1,,https://community.fortinet.com/t5/Support-Forum/FortiGate-when-will-the-FortiGate-40G-or-60G-can-be-got/m-p/315275,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/Fortinet_Product_Matrix.pdf,2025-01-09 1:12:32,2025-06-16 7:57:12,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Gain,firewall fortinet,US,"AI Overview, Thumbnail, Sitelinks, People also ask, Top stories, Video preview",150,30,2.94,103,121,18,0,1,1,,,https://www.fortinet.com/products/next-generation-firewall,AI Overview,https://www.fortinet.com/products/next-generation-firewall,2025-01-29 2:40:32,2025-07-08 23:41:32,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Gain,fortigate license,US,"Top ads, Paid sitelinks, AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",60,0,1.61,12,26,14,2,2,1,1,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/og-fortiguard.pdf,AI Overview,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/og-fortiguard.pdf,2025-01-08 19:28:10,2025-07-18 22:46:05,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Fortinet,Commercial + Branded,Gain,fortigate 60f firewall,US,"People also ask, Sitelinks, Shopping Ads, Thumbnail, Knowledge panel, Video preview, Knowledge card",60,0,1.9,11,23,12,0,2,1,1,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/pdf/fortigate-fortiwifi-60f-series.pdf,,https://www.fortinet.com/resources/data-sheets/fortigate-fortiwifi-60f-series,2025-01-28 10:42:51,2025-07-13 6:35:35,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Loss,fortigate,US,"Top ads, Paid sitelinks, Sitelinks, People also ask, Shopping, Thumbnail, Video preview, Top stories, Bottom ads",7600,26,2.54,4827,4462,-365,81,1,1,,,https://www.fortinet.com/products/next-generation-firewall,,https://www.fortinet.com/products/next-generation-firewall,2025-01-29 5:26:59,2025-07-28 14:49:49,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Loss,fortigate 100f,US,"Shopping Ads, Thumbnail, Knowledge panel, People also ask, Discussions and forums, Video preview, Sitelinks, Knowledge card",1200,0,1.61,642,502,-140,0,1,1,,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/pdf/fortigate-100f-series.pdf,,https://www.fortinet.com/resources/data-sheets/fortigate-100f-series,2025-01-26 8:28:34,2025-07-28 16:07:05,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Loss,fortigate 40f,US,"People also ask, Sitelinks, Discussions and forums, Video preview, Knowledge card, Knowledge panel",1400,0,2.25,648,536,-111,0,1,1,,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/pdf/fortigate-fortiwifi-40f-series.pdf,,https://www.fortinet.com/resources/data-sheets/fortigate-fortiwifi-40f-series,2025-01-25 15:44:33,2025-07-28 2:26:10,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Loss,fortigate 70f,US,"People also ask, Sitelinks, Knowledge panel, Discussions and forums, Video preview, Knowledge card",300,0,1.91,132,26,-106,0,1,7,-6,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/fortigate-70f-series.pdf,Discussions and forums,https://community.fortinet.com/t5/Support-Forum/ICAP-Support-on-the-Fortigate-70f/m-p/376253,2025-01-12 12:47:13,2025-06-24 23:25:38,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Loss,fortigate 90g,US,"People also ask, Knowledge panel, Discussions and forums, Video preview, Sitelinks, Knowledge card",700,1,2.44,350,272,-77,0,1,1,,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/pdf/fortigate-fortiwifi-90g-series.pdf,,https://www.fortinet.com/resources/data-sheets/fortigate-fortiwifi-90g-series,2025-01-29 15:56:30,2025-07-24 10:34:13,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Loss,fortigate 60f,US,"Shopping Ads, Thumbnail, People also ask, Knowledge panel, Discussions and forums, Sitelinks, Video preview, Knowledge card",2000,1,2.12,880,808,-72,0,1,1,,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/pdf/fortigate-fortiwifi-60f-series.pdf,,https://www.fortinet.com/resources/data-sheets/fortigate-fortiwifi-60f-series,2025-01-25 10:13:55,2025-07-22 15:43:40,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Loss,fortigate 101f,US,"People also ask, Knowledge panel, Discussions and forums, Sitelinks, Video preview, Knowledge card",200,0,1.63,88,36,-52,0,1,3,-2,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/pdf/fortigate-100f-series.pdf,,https://www.fortinet.com/resources/data-sheets/fortigate-100f-series,2025-01-25 16:31:36,2025-07-10 2:59:09,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Fortinet,Commercial + Branded,Loss,fortiap 221e,US,"People also ask, Sitelinks, Video preview, Knowledge card, Knowledge panel",150,0,1.24,68,17,-51,0,1,6,-5,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/pdf/fortiap-series.pdf,,https://docs.fortinet.com/document/fortiap/hardware/fortiap-221e-223e-quickstart-guide-gen-3,2025-01-10 22:51:23,2025-06-25 3:49:40,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Loss,fortinet access points,US,"Shopping, Thumbnail, Sitelinks, People also ask, Discussions and forums, Video preview",150,3,1.9,99,53,-46,0,1,2,-1,,https://www.fortinet.com/products/wireless-access-points,,https://www.fortinet.com/products/wireless-access-points,2025-01-22 10:44:12,2025-07-07 2:56:42,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Branded,Loss,fortinet firewall price,US,"Shopping, Thumbnail, People also ask, Sitelinks, Video preview",300,1,3.24,78,33,-44,0,1,2,-1,,https://www.fortinet.com/products/network-firewall-pricing,,https://www.fortinet.com/products/network-firewall-pricing,2025-01-12 15:20:31,2025-06-27 10:23:19,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Gain,managed it security services,US,"AI Overview, Thumbnail, People also ask, Sitelinks, Top stories, Video preview",2800,14,0.45,107,1009,902,0,8,1,7,,https://www.fortinet.com/resources/cyberglossary/what-is-mssp,AI Overview,https://www.fortinet.com/resources/cyberglossary/what-is-mssp,2025-01-24 10:04:50,2025-07-26 10:44:11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Gain,internet security,US,"AI Overview, Thumbnail, Sitelinks, People also ask, Top stories, Video preview",5200,80,4.47,156,750,594,0,7,2,5,,https://www.fortinet.com/resources/cyberglossary/internet-security,,https://www.fortinet.com/resources/cyberglossary/internet-security,2025-01-28 13:13:39,2025-07-28 17:32:02,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Gain,it security services,US,"AI Overview, Thumbnail, People also ask, Local pack, Discussions and forums, Sitelinks",3200,89,0.53,0,377,377,0,96,4,92,,https://www.fortinet.com/resources/cyberglossary/what-is-mssp,,https://www.fortinet.com/,2025-01-29 15:24:04,2025-07-28 13:42:46,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Gain,ethernet switch,US,"Shopping, Thumbnail, People also ask, Sitelinks, Video preview, Top stories",16000,14,0.69,166,499,333,0,13,8,5,,https://www.fortinet.com/resources/cyberglossary/what-is-ethernet-switching,,https://www.fortinet.com/resources/cyberglossary/what-is-ethernet-switching,2025-01-29 22:25:48,2025-07-25 8:04:49,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Fortinet,Commercial + Non branded,Gain,cyber security companies,US,"Top ads, Paid sitelinks, Sitelinks, People also ask, Video preview, Top stories, Thumbnail, Knowledge panel",5400,89,7.09,0,254,254,0,54,6,48,,https://www.fortinet.com/,,https://www.fortinet.com/,2025-01-29 14:40:26,2025-07-28 14:24:09,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Gain,cyber security solutions,US,"Sitelinks, People also ask, Discussions and forums, Video preview",12000,48,1.37,0,249,248,0,40,10,30,,https://www.fortinet.com/solutions,,https://www.fortinet.com/,2025-01-28 12:28:41,2025-07-25 21:37:11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Gain,data center colocation services,US,"AI Overview, Thumbnail, Top ads, Paid sitelinks, People also ask, Sitelinks, Video preview, Knowledge panel",1000,11,13.37,113,349,236,0,3,2,1,,https://www.fortinet.com/resources/cyberglossary/colocation-data-center,,https://www.fortinet.com/resources/cyberglossary/colocation-data-center,2025-01-22 7:09:46,2025-07-18 18:34:33,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Gain,data security solutions,US,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums",3000,30,2.15,20,228,209,0,16,1,15,,https://www.fortinet.com/resources/cyberglossary/data-security,AI Overview,https://www.fortinet.com/resources/cyberglossary/data-security,2025-01-28 21:42:35,2025-07-28 5:43:40,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Gain,cloud consulting services,US,"AI Overview, Thumbnail, People also ask, Sitelinks, Top stories",4300,34,2.71,11,209,197,0,20,8,12,,https://www.fortinet.com/resources/security-consulting-services,,https://www.fortinet.com/resources/security-consulting-services,2025-01-29 3:59:06,2025-07-21 20:02:28,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Gain,computer security service,US,"Local pack, People also ask, Sitelinks",5400,97,0.34,,168,,0,,10,New,,,,https://www.fortinet.com/,,2025-07-22 3:27:08,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Loss,managed cyber security service,US,"AI Overview, People also ask, Sitelinks, Discussions and forums",1100,21,1.82,405,131,-274,0,1,4,-3,Featured snippet,https://www.fortinet.com/resources/cyberglossary/what-is-mssp,,https://www.fortinet.com/resources/cyberglossary/what-is-mssp,2025-01-28 23:09:42,2025-07-09 16:31:36,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Loss,fg-40f,US,"People also ask, Knowledge panel, Discussions and forums, Sitelinks, Video preview, Knowledge card",150,0,2.46,149,0,-149,0,1,3,-2,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/pdf/fortigate-fortiwifi-40f-series.pdf,,https://www.fortinet.com/resources/data-sheets/fortigate-fortiwifi-40f-series,2025-01-06 21:33:40,2025-07-19 6:21:45,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Loss,data breach insurance,US,"People also ask, Top stories, Thumbnail, Video preview, Bottom ads, Paid sitelinks",3100,26,12.36,141,17,-124,0,6,15,-9,,https://www.fortinet.com/resources/cyberglossary/cyber-insurance,,https://www.fortinet.com/resources/cyberglossary/cyber-insurance,2025-01-29 11:25:28,2025-07-29 5:54:46,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Loss,100f,US,"People also ask, Shopping, Thumbnail, Sitelinks, Video preview",900,0,10,123,0,-122,0,1,3,-2,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/pdf/fortigate-100f-series.pdf,,https://www.fortinet.com/resources/data-sheets/fortigate-100f-series,2025-01-29 12:29:18,2025-07-26 1:49:59,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Loss,touch vpn,US,,4700,40,0.45,103,,,,9,,Lost,,https://fortiguard.fortinet.com/appcontrol/41733,,,2025-01-29 23:26:51,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Loss,vpn router,US,"People also ask, Sitelinks, Thumbnail, Shopping, Top stories, Video preview",6600,15,1.02,211,110,-101,0,8,12,-4,,https://www.fortinet.com/resources/cyberglossary/vpn-routers,,https://www.fortinet.com/resources/cyberglossary/vpn-routers,2025-01-29 18:17:57,2025-07-22 23:35:12,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Fortinet,Commercial + Non branded,Loss,fg-90g,US,"Video preview, Discussions and forums, Knowledge panel, People also ask, Sitelinks, Knowledge card",90,0,2.5,97,5,-92,0,1,2,-1,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/pdf/fortigate-fortiwifi-90g-series.pdf,,https://www.fortinet.com/resources/data-sheets/fortigate-fortiwifi-90g-series,2025-01-27 3:11:19,2025-06-10 7:11:11,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Loss,prox y,US,"Sitelinks, Knowledge panel, People also ask, Video preview",1000,78,1.03,96,9,-87,0,4,15,-11,,https://www.fortinet.com/resources/cyberglossary/proxy-server,,https://www.fortinet.com/resources/cyberglossary/proxy-server,2025-01-25 8:35:35,2025-07-24 18:40:30,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Loss,60f,US,"AI Overview, Thumbnail, People also ask, Shopping, Sitelinks, Video preview",450,0,2.46,82,0,-81,0,1,1,,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/pdf/fortigate-fortiwifi-60f-series.pdf,AI Overview,https://www.fortinet.com/resources/data-sheets/fortigate-fortiwifi-60f-series,2025-01-24 12:05:15,2025-07-08 15:29:26,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Commercial + Non branded,Loss,plain proxies,US,,2000,29,0.49,76,,,,8,,Lost,,https://www.fortinet.com/resources/cyberglossary/proxy-vs-vpn,,,2025-01-29 11:19:08,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Fortinet,Transactional + Branded,Gain,fortinet vpn client download,US,"Sitelinks, People also ask, Videos, Video preview",900,11,11.29,454,469,15,0,1,1,,,https://www.fortinet.com/support/product-downloads,,https://www.fortinet.com/support/product-downloads,2025-01-28 11:17:25,2025-07-22 14:32:18,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Fortinet,Transactional + Branded,Gain,fortigate license,US,"Top ads, Paid sitelinks, AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",60,0,1.61,12,26,14,2,2,1,1,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/og-fortiguard.pdf,AI Overview,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/og-fortiguard.pdf,2025-01-08 19:28:10,2025-07-18 22:46:05,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Fortinet,Transactional + Branded,Gain,fortinet license,US,"Sitelinks, People also ask, Video preview",20,2,1.58,9,17,9,0,3,1,2,,https://www.fortinet.com/products/fortiflex,,https://www.fortinet.com/content/dam/fortinet/assets/data-sheets/og-fortiguard.pdf,2025-01-26 23:15:53,2025-07-13 22:03:21,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Fortinet,Transactional + Branded,Gain,fortigate ขาย,US,Video preview,3800,0,,3,7,5,0,26,22,4,,https://partnerportal.fortinet.com/directory/search?l=Thailand,,https://partnerportal.fortinet.com/directory/search?l=Thailand,2025-01-29 14:33:39,2025-07-28 12:35:17,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Fortinet,Transactional + Branded,Gain,fortinet client vpn download,US,"Sitelinks, Video preview",70,30,3.6,28,32,4,0,1,1,,,https://www.fortinet.com/support/product-downloads,,https://www.fortinet.com/support/product-downloads,2025-01-13 12:00:13,2025-07-28 8:33:39,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Fortinet,Transactional + Branded,Gain,forticlient mac download,US,"Sitelinks, Discussions and forums, Video preview",70,4,,33,37,4,0,1,1,,,https://www.fortinet.com/support/product-downloads,,https://www.fortinet.com/support/product-downloads,2025-01-21 2:07:11,2025-07-07 14:16:17,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Fortinet,Transactional + Branded,Gain,fortinet rack mount kit,US,"Shopping, Thumbnail, Discussions and forums, Video preview",40,0,0.44,3,6,3,0,5,3,2,,https://docs.fortinet.com/document/fortigate/hardware/fortinet-rack-mount-tray-v2-qsg-with-the-supported-devices-list,,https://docs.fortinet.com/document/fortigate/hardware/fortinet-rack-mount-tray-v2-qsg-with-the-supported-devices-list,2025-01-21 8:59:54,2025-07-07 11:33:59,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
